0 0.002
1 0.538
2 3.687
3 0.703
4 3.849
5 0.428
6 1.638
7 0.046
8 0.553
9 4.192
10 14.754
11 11.725
12 6.303
13 19.168
14 7.369
15 13.600
16 16.500
17 12.311
18 10.254
19 2.234
20 0.002
21 0.002
22 0.002
23 0.002
24 0.002
25 0.002
26 0.002
27 0.030
28 0.105
29 0.002
30 0.022
31 0.081
32 0.088
