0 0.001
1 0.081
2 0.337
3 0.062
4 0.333
5 0.063
6 0.190
7 0.010
8 0.122
9 0.513
10 1.596
11 0.716
12 0.517
13 1.657
14 0.693
15 0.855
16 1.607
17 1.046
18 0.861
19 0.148
20 0.001
21 0.000
22 0.000
23 0.000
24 0.000
25 0.000
26 0.000
27 0.005
28 0.020
29 0.000
30 0.005
31 0.017
32 0.017
