0 0.003
1 0.135
2 1.144
3 0.129
4 1.144
5 0.122
6 0.287
7 0.018
8 0.566
9 0.609
10 2.418
11 1.002
12 1.093
13 2.466
14 1.027
15 3.304
16 2.481
17 3.645
18 1.817
19 0.250
20 0.002
21 0.002
22 0.002
23 0.002
24 0.002
25 0.002
26 0.002
27 0.013
28 0.020
29 0.002
30 0.051
31 0.016
32 0.018
