0 0.004
1 0.618
2 3.455
3 0.568
4 3.768
5 0.551
6 1.913
7 0.063
8 0.680
9 6.255
10 20.942
11 7.379
12 6.415
13 20.895
14 8.000
15 10.587
16 22.732
17 11.768
18 9.811
19 1.649
20 0.002
21 0.002
22 0.002
23 0.002
24 0.002
25 0.002
26 0.002
27 0.034
28 0.130
29 0.002
30 0.028
31 0.106
32 0.114
