0 0.000
1 0.980
2 4.980
3 0.790
4 5.500
5 0.820
6 2.050
7 0.070
8 1.830
9 4.400
10 15.460
11 5.850
12 5.450
13 15.650
14 5.890
15 11.260
16 15.380
17 12.280
18 11.990
19 1.780
20 0.000
21 0.000
22 0.000
23 0.000
24 0.000
25 0.010
26 0.000
27 0.050
28 0.160
29 0.010
30 0.030
31 0.120
32 0.120
