0 0.000
1 0.440
2 4.080
3 0.350
4 3.270
5 0.280
6 0.870
7 0.230
8 1.580
9 2.350
10 7.460
11 3.710
12 2.550
13 6.970
14 2.920
15 6.380
16 6.740
17 6.940
18 4.390
19 0.790
20 0.010
21 0.010
22 0.000
23 0.000
24 0.000
25 0.000
26 0.010
27 0.020
28 0.080
29 0.000
30 0.020
31 0.070
32 45.210
