0 0.000
1 0.108
2 3.614
3 0.080
4 3.002
5 0.082
6 0.247
7 0.010
8 0.100
9 0.673
10 4.636
11 1.230
12 1.723
13 4.871
14 1.594
15 4.815
16 4.633
17 5.107
18 3.332
19 0.222
20 0.001
21 0.001
22 0.001
23 0.000
24 0.001
25 0.000
26 0.001
27 0.008
28 0.023
29 0.000
30 0.005
31 0.362
32 0.020
