0 0.006
1 0.862
2 3.586
3 0.633
4 4.196
5 1.869
6 2.128
7 0.070
8 1.197
9 5.011
10 17.807
11 6.427
12 5.076
13 18.975
14 7.940
15 14.968
16 31.039
17 12.588
18 9.727
19 1.578
20 0.003
21 0.002
22 0.002
23 0.002
24 0.002
25 0.002
26 0.002
27 0.075
28 0.712
29 0.002
30 0.031
31 0.204
32 0.209
