0 0.001
1 0.074
2 0.325
3 0.061
4 0.322
5 0.064
6 0.213
7 0.010
8 0.121
9 1.772
10 1.575
11 0.943
12 1.774
13 1.574
14 0.990
15 1.930
16 1.581
17 1.290
18 0.817
19 0.158
20 0.000
21 0.000
22 0.000
23 0.000
24 0.000
25 0.000
26 0.000
27 0.005
28 0.018
29 0.000
30 0.004
31 0.013
32 0.013
