0 0.006
1 1.883
2 5.744
3 1.519
4 6.071
5 1.606
6 3.699
7 0.108
8 1.172
9 8.513
10 30.785
11 12.124
12 9.089
13 30.313
14 12.097
15 13.420
16 29.254
17 16.746
18 19.271
19 3.640
20 0.002
21 0.003
22 0.002
23 0.002
24 0.003
25 0.002
26 0.002
27 0.069
28 0.309
29 0.002
30 0.058
31 0.199
32 0.216
