0 0.000
1 0.110
2 0.833
3 0.109
4 0.955
5 0.113
6 0.268
7 0.006
8 0.098
9 0.486
10 2.071
11 0.719
12 0.750
13 1.898
14 0.700
15 2.219
16 1.821
17 2.394
18 1.442
19 0.248
20 0.000
21 0.000
22 0.000
23 0.001
24 0.000
25 0.000
26 0.000
27 0.004
28 0.013
29 0.001
30 0.001
31 0.010
32 0.012
