0 0.000
1 0.063
2 0.305
3 0.047
4 0.349
5 0.048
6 0.157
7 0.004
8 0.120
9 0.384
10 1.245
11 0.518
12 0.425
13 1.223
14 0.522
15 0.977
16 1.201
17 0.978
18 0.777
19 0.134
20 0.001
21 0.000
22 0.001
23 0.000
24 0.000
25 0.000
26 0.000
27 0.004
28 0.012
29 0.001
30 0.003
31 0.010
32 0.010
