0 0.001
1 0.099
2 0.449
3 0.078
4 0.457
5 0.078
6 0.246
7 0.008
8 0.129
9 0.687
10 2.357
11 0.963
12 0.738
13 2.285
14 0.951
15 1.206
16 2.279
17 1.484
18 1.349
19 0.222
20 0.000
21 0.000
22 0.001
23 0.000
24 0.000
25 0.000
26 0.000
27 0.005
28 0.020
29 0.000
30 0.003
31 0.014
32 0.017
